"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"9575","OPTCUR","USDINR","OPTION","22-Jul-2022",80.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0475,0.1575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1025,"USDINR"
"9613","OPTCUR","USDINR","OPTION","22-Jul-2022",80.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0325,0.1225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0775,"USDINR"
"9615","OPTCUR","USDINR","OPTION","22-Jul-2022",81,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.025,0.095,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"9617","OPTCUR","USDINR","OPTION","22-Jul-2022",81.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0175,0.0725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"9634","OPTCUR","USDINR","OPTION","22-Jul-2022",81.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0125,0.0575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"9636","OPTCUR","USDINR","OPTION","22-Jul-2022",81.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0075,0.0425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"9638","OPTCUR","USDINR","OPTION","22-Jul-2022",82,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0075,0.0325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"9640","OPTCUR","USDINR","OPTION","22-Jul-2022",82.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.005,0.025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"9642","OPTCUR","USDINR","OPTION","22-Jul-2022",82.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"13500","OPTCUR","USDINR","OPTION","22-Jul-2022",82.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.01,"USDINR"
"13510","OPTCUR","USDINR","OPTION","22-Jul-2022",83,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"USDINR"
"3055","OPTCUR","USDINR","OPTION","22-Jul-2022",83.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"3298","OPTCUR","USDINR","OPTION","22-Jul-2022",83.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"10722","OPTCUR","USDINR","OPTION","22-Jul-2022",83.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"1013","OPTCUR","USDINR","OPTION","22-Jul-2022",70.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"7185","OPTCUR","USDINR","OPTION","22-Jul-2022",70.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"7187","OPTCUR","USDINR","OPTION","22-Jul-2022",70.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"7189","OPTCUR","USDINR","OPTION","22-Jul-2022",71,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"7249","OPTCUR","USDINR","OPTION","22-Jul-2022",71.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"7310","OPTCUR","USDINR","OPTION","22-Jul-2022",71.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"7592","OPTCUR","USDINR","OPTION","22-Jul-2022",71.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"7598","OPTCUR","USDINR","OPTION","22-Jul-2022",72,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"7873","OPTCUR","USDINR","OPTION","22-Jul-2022",72.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"7951","OPTCUR","USDINR","OPTION","22-Jul-2022",72.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"8967","OPTCUR","USDINR","OPTION","22-Jul-2022",72.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"8969","OPTCUR","USDINR","OPTION","22-Jul-2022",73,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"8971","OPTCUR","USDINR","OPTION","22-Jul-2022",73.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"USDINR"
"8973","OPTCUR","USDINR","OPTION","22-Jul-2022",73.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"USDINR"
"8975","OPTCUR","USDINR","OPTION","22-Jul-2022",73.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.01,"USDINR"
"8977","OPTCUR","USDINR","OPTION","22-Jul-2022",74,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0125,"USDINR"
"9091","OPTCUR","USDINR","OPTION","22-Jul-2022",74.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.005,0.03,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0175,"USDINR"
"9119","OPTCUR","USDINR","OPTION","22-Jul-2022",74.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0075,0.0425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.025,"USDINR"
"9132","OPTCUR","USDINR","OPTION","22-Jul-2022",74.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0125,0.0575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.035,"USDINR"
"9144","OPTCUR","USDINR","OPTION","22-Jul-2022",75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0175,0.0725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.045,"USDINR"
"9189","OPTCUR","USDINR","OPTION","22-Jul-2022",75.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.025,0.1,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0625,"USDINR"
"9191","OPTCUR","USDINR","OPTION","22-Jul-2022",75.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0375,0.1275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0825,"USDINR"
"9193","OPTCUR","USDINR","OPTION","22-Jul-2022",75.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0525,0.1675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.11,"USDINR"
"9195","OPTCUR","USDINR","OPTION","22-Jul-2022",76,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.07,0.215,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1425,"USDINR"
"9225","OPTCUR","USDINR","OPTION","22-Jul-2022",76.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.095,0.27,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1825,"USDINR"
"9227","OPTCUR","USDINR","OPTION","22-Jul-2022",76.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.1275,0.3375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2325,"USDINR"
"9353","OPTCUR","USDINR","OPTION","22-Jul-2022",76.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.17,0.42,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.295,"USDINR"
"9357","OPTCUR","USDINR","OPTION","22-Jul-2022",77,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.2125,0.5075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.36,"USDINR"
"9361","OPTCUR","USDINR","OPTION","22-Jul-2022",77.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.27,0.61,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.44,"USDINR"
"9394","OPTCUR","USDINR","OPTION","22-Jul-2022",77.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.34,0.725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5325,"USDINR"
"9470","OPTCUR","USDINR","OPTION","22-Jul-2022",77.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.415,0.855,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.635,"USDINR"
"9486","OPTCUR","USDINR","OPTION","22-Jul-2022",78,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.5075,0.9975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.7525,"USDINR"
"9490","OPTCUR","USDINR","OPTION","22-Jul-2022",78.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.6125,1.1525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.8825,"USDINR"
"9516","OPTCUR","USDINR","OPTION","22-Jul-2022",78.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.73,1.32,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.025,"USDINR"
"9518","OPTCUR","USDINR","OPTION","22-Jul-2022",78.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.86,1.5,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.18,"USDINR"
"9520","OPTCUR","USDINR","OPTION","22-Jul-2022",79,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.0025,1.6875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.345,"USDINR"
"9558","OPTCUR","USDINR","OPTION","22-Jul-2022",79.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.1575,1.8875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.5225,"USDINR"
"9560","OPTCUR","USDINR","OPTION","22-Jul-2022",79.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.3275,2.0975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.7125,"USDINR"
"9570","OPTCUR","USDINR","OPTION","22-Jul-2022",79.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.505,2.31,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.9075,"USDINR"
"9572","OPTCUR","USDINR","OPTION","22-Jul-2022",80,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.695,2.535,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.115,"USDINR"
"9574","OPTCUR","USDINR","OPTION","22-Jul-2022",80.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.895,2.76,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.3275,"USDINR"
"9612","OPTCUR","USDINR","OPTION","22-Jul-2022",80.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.1025,2.9925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.5475,"USDINR"
"9614","OPTCUR","USDINR","OPTION","22-Jul-2022",80.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.315,3.23,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.7725,"USDINR"
"9616","OPTCUR","USDINR","OPTION","22-Jul-2022",81,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.5375,3.4675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"9618","OPTCUR","USDINR","OPTION","22-Jul-2022",81.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.7625,3.7075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"9635","OPTCUR","USDINR","OPTION","22-Jul-2022",81.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.9925,3.9525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"9637","OPTCUR","USDINR","OPTION","22-Jul-2022",81.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.2275,4.1975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"9639","OPTCUR","USDINR","OPTION","22-Jul-2022",82,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.4675,4.4425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"9641","OPTCUR","USDINR","OPTION","22-Jul-2022",82.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.705,4.69,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"9689","OPTCUR","USDINR","OPTION","22-Jul-2022",82.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.95,4.935,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"13509","OPTCUR","USDINR","OPTION","22-Jul-2022",82.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.1925,5.1825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.975,"USDINR"
"13744","OPTCUR","USDINR","OPTION","22-Jul-2022",83,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.4375,5.4325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.22,"USDINR"
"3056","OPTCUR","USDINR","OPTION","22-Jul-2022",83.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.6825,5.6775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"3306","OPTCUR","USDINR","OPTION","22-Jul-2022",83.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.93,5.925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"10723","OPTCUR","USDINR","OPTION","22-Jul-2022",83.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.17,6.17,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"1027","OPTCUR","USDINR","OPTION","27-Jul-2022",70.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",7.32,8.32,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"14889","OPTCUR","USDINR","OPTION","27-Jul-2022",70.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",7.065,8.065,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.565,"USDINR"
"14891","OPTCUR","USDINR","OPTION","27-Jul-2022",70.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",6.815,7.815,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.315,"USDINR"
"14893","OPTCUR","USDINR","OPTION","27-Jul-2022",71,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",6.5675,7.5675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.0675,"USDINR"
"14895","OPTCUR","USDINR","OPTION","27-Jul-2022",71.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",6.32,7.32,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.82,"USDINR"
"14897","OPTCUR","USDINR","OPTION","27-Jul-2022",71.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",6.0725,7.0725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.5725,"USDINR"
"14899","OPTCUR","USDINR","OPTION","27-Jul-2022",71.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.825,6.825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.325,"USDINR"
"14901","OPTCUR","USDINR","OPTION","27-Jul-2022",72,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.575,6.575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.075,"USDINR"
"14903","OPTCUR","USDINR","OPTION","27-Jul-2022",72.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.3275,6.3275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.8275,"USDINR"
"14905","OPTCUR","USDINR","OPTION","27-Jul-2022",72.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.08,6.08,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.58,"USDINR"
"14907","OPTCUR","USDINR","OPTION","27-Jul-2022",72.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.8325,5.8325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.3325,"USDINR"
"14909","OPTCUR","USDINR","OPTION","27-Jul-2022",73,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.5875,5.5825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.085,"USDINR"
"14911","OPTCUR","USDINR","OPTION","27-Jul-2022",73.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.3425,5.3375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.84,"USDINR"
"14913","OPTCUR","USDINR","OPTION","27-Jul-2022",73.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.0975,5.0875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.5925,"USDINR"
"14915","OPTCUR","USDINR","OPTION","27-Jul-2022",73.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.8525,4.8425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.3475,"USDINR"
